ensembl_gene_id hgnc_symbol hgnc_id chromosome_name start_position end_position gene_biotype
ENSG00000102870 ZNF629 HGNC:29008 16 30778456 30787205 protein_coding
ENSG00000164219 PGGT1B HGNC:8895 5 115204012 115262877 protein_coding
ENSG00000158163 DZIP1L HGNC:26551 3 138061990 138115818 protein_coding
ENSG00000175938 ORAI3 HGNC:28185 16 30949068 30956461 protein_coding
ENSG00000118640 VAMP8 HGNC:12647 2 85561562 85582031 protein_coding
ENSG00000099377 HSD3B7 HGNC:18324 16 30985207 30989147 protein_coding
ENSG00000182183 SHISAL2A HGNC:28757 1 52633168 52669683 protein_coding
ENSG00000113658 SMAD5 HGNC:6771 5 136132845 136188747 protein_coding
ENSG00000242221 PSG2 HGNC:9519 19 43064209 43083045 protein_coding
ENSG00000166831 RBPMS2 HGNC:19098 15 64739891 64775589 protein_coding
ENSG00000119801 YPEL5 HGNC:18329 2 30146941 30160533 protein_coding
ENSG00000189077 TMEM120A HGNC:21697 7 75986831 75994656 protein_coding
ENSG00000160469 BRSK1 HGNC:18994 19 55282072 55312562 protein_coding
ENSG00000159685 CHCHD6 HGNC:28184 3 126704240 126960420 protein_coding
ENSG00000118689 FOXO3 HGNC:3821 6 108559835 108684774 protein_coding
ENSG00000067334 DNTTIP2 HGNC:24013 1 93866284 93879918 protein_coding
ENSG00000099365 STX1B HGNC:18539 16 30989256 31010638 protein_coding
ENSG00000168438 CDC40 HGNC:17350 6 110180141 110254275 protein_coding
ENSG00000147138 GPR174 HGNC:30245 X 79144688 79175318 protein_coding
ENSG00000125354 SEPTIN6 HGNC:15848 X 119615724 119693370 protein_coding
ENSG00000121579 NAA50 HGNC:29533 3 113716458 113746300 protein_coding
ENSG00000122417 ODF2L HGNC:29225 1 86346824 86396342 protein_coding
ENSG00000140400 MAN2C1 HGNC:6827 15 75355207 75368612 protein_coding
ENSG00000164197 RNF180 HGNC:27752 5 64165843 64372869 protein_coding
ENSG00000119862 LGALSL HGNC:25012 2 64453969 64461381 protein_coding
ENSG00000270394 MTRNR2L13 HGNC:37170 4 116298876 116300320 protein_coding
ENSG00000179041 RRS1 HGNC:17083 8 66429014 66430733 protein_coding
ENSG00000103496 STX4 HGNC:11439 16 31032889 31042975 protein_coding
ENSG00000138735 PDE5A HGNC:8784 4 119494397 119628804 protein_coding
ENSG00000237190 CDKN2AIPNL HGNC:30545 5 134402065 134411881 protein_coding
ENSG00000120903 CHRNA2 HGNC:1956 8 27459756 27479883 protein_coding
ENSG00000145649 GZMA HGNC:4708 5 55102646 55110252 protein_coding
ENSG00000182447 OTOL1 HGNC:34071 3 161496808 161503942 protein_coding
ENSG00000185304 RGPD2 HGNC:32415 2 87755960 87825952 protein_coding
ENSG00000163762 TM4SF18 HGNC:25181 3 149318498 149334414 protein_coding
ENSG00000155329 ZCCHC10 HGNC:25954 5 132996985 133026604 protein_coding
ENSG00000169976 SF3B5 HGNC:21083 6 144094884 144095573 protein_coding
ENSG00000146425 DYNLT1 HGNC:11697 6 158636474 158644743 protein_coding
ENSG00000081803 CADPS2 HGNC:16018 7 122318411 122886759 protein_coding
ENSG00000239642 MEIKIN HGNC:51253 5 131806990 131945698 protein_coding
ENSG00000131037 EPS8L1 HGNC:21295 19 55072020 55087923 protein_coding
ENSG00000114686 MRPL3 HGNC:10379 3 131462212 131502983 protein_coding
ENSG00000145692 BHMT HGNC:1047 5 79111809 79132288 protein_coding
ENSG00000119777 TMEM214 HGNC:25983 2 27032910 27041694 protein_coding
ENSG00000112038 OPRM1 HGNC:8156 6 154010496 154246867 protein_coding
ENSG00000160683 CXCR5 HGNC:1060 11 118883892 118897787 protein_coding
ENSG00000104375 STK3 HGNC:11406 8 98371228 98942827 protein_coding
ENSG00000149328 GLB1L2 HGNC:25129 11 134331874 134378341 protein_coding
ENSG00000047188 YTHDC2 HGNC:24721 5 113513694 113595285 protein_coding
ENSG00000064300 NGFR HGNC:7809 17 49495293 49515008 protein_coding
ENSG00000142949 PTPRF HGNC:9670 1 43525187 43623666 protein_coding
ENSG00000167394 ZNF668 HGNC:25821 16 31060843 31074240 protein_coding
ENSG00000133193 FAM104A HGNC:25918 17 73207353 73236753 protein_coding
ENSG00000147614 ATP6V0D2 HGNC:18266 8 85987323 86154225 protein_coding
ENSG00000109956 B3GAT1 HGNC:921 11 134378504 134412242 protein_coding
ENSG00000080709 KCNN2 HGNC:6291 5 114055926 114496500 protein_coding
ENSG00000163630 SYNPR HGNC:16507 3 63228315 63616924 protein_coding
ENSG00000167395 ZNF646 HGNC:29004 16 31074422 31084196 protein_coding
ENSG00000198223 CSF2RA HGNC:2435 X 1268800 1310381 protein_coding
ENSG00000064313 TAF2 HGNC:11536 8 119730774 119832841 protein_coding
ENSG00000151006 PRSS53 HGNC:34407 16 31083425 31089628 protein_coding
ENSG00000163737 PF4 HGNC:8861 4 73980811 73982027 protein_coding
ENSG00000163114 PDHA2 HGNC:8807 4 95840093 95841464 protein_coding
ENSG00000266826 IGBP1P2 HGNC:43611 17 58660424 58692018 protein_coding
ENSG00000164109 MAD2L1 HGNC:6763 4 120055623 120066858 protein_coding
ENSG00000256060 TRAPPC2B HGNC:10710 19 57363551 57365405 protein_coding
ENSG00000135363 LMO2 HGNC:6642 11 33858576 33892076 protein_coding
ENSG00000258405 ZNF578 HGNC:26449 19 52453553 52516882 protein_coding
ENSG00000167397 VKORC1 HGNC:23663 16 31090842 31095980 protein_coding
ENSG00000141232 TOB1 HGNC:11979 17 50862223 50867978 protein_coding
ENSG00000129451 KLK10 HGNC:6358 19 51012739 51020175 protein_coding
ENSG00000131508 UBE2D2 HGNC:12475 5 139526431 139628434 protein_coding
ENSG00000085117 CD82 HGNC:6210 11 44564427 44620358 protein_coding
ENSG00000170921 TANC2 HGNC:30212 17 63009556 63427699 protein_coding
ENSG00000103507 BCKDK HGNC:16902 16 31106107 31112791 protein_coding
ENSG00000186867 QRFPR HGNC:15565 4 121328642 121381059 protein_coding
ENSG00000115041 KCNIP3 HGNC:15523 2 95297327 95386077 protein_coding
ENSG00000188778 ADRB3 HGNC:288 8 37962990 37966599 protein_coding
ENSG00000187372 PCDHB13 HGNC:8684 5 141213919 141218979 protein_coding
ENSG00000164406 LEAP2 HGNC:29571 5 132873444 132875046 protein_coding
ENSG00000138814 PPP3CA HGNC:9314 4 101023409 101348278 protein_coding
ENSG00000104859 CLASRP HGNC:17731 19 45039045 45070956 protein_coding
ENSG00000146006 LRRTM2 HGNC:19409 5 138868921 138875368 protein_coding
ENSG00000145780 FEM1C HGNC:16933 5 115520908 115544775 protein_coding
ENSG00000186074 CD300LF HGNC:29883 17 74694311 74712978 protein_coding
ENSG00000082068 WDR70 HGNC:25495 5 37379285 37753435 protein_coding
ENSG00000115956 PLEK HGNC:9070 2 68365282 68397453 protein_coding
ENSG00000241258 CRCP HGNC:17888 7 66114604 66154568 protein_coding
ENSG00000096968 JAK2 HGNC:6192 9 4984390 5129948 protein_coding
ENSG00000147679 UTP23 HGNC:28224 8 116766505 116849463 protein_coding
ENSG00000153561 RMND5A HGNC:25850 2 86720291 86778041 protein_coding
ENSG00000149084 HSD17B12 HGNC:18646 11 43680680 43856617 protein_coding
ENSG00000013503 POLR3B HGNC:30348 12 106357748 106510198 protein_coding
ENSG00000106034 CPED1 HGNC:26159 7 120988697 121297442 protein_coding
ENSG00000184156 KCNQ3 HGNC:6297 8 132120859 132481095 protein_coding
ENSG00000163060 TEKT4 HGNC:31012 2 94871430 94876823 protein_coding
ENSG00000172901 LVRN HGNC:26904 5 115962454 116027619 protein_coding
ENSG00000140391 TSPAN3 HGNC:17752 15 77041404 77083984 protein_coding
ENSG00000118094 TREH HGNC:12266 11 118657316 118679690 protein_coding
ENSG00000103510 KAT8 HGNC:17933 16 31114489 31131393 protein_coding
ENSG00000115616 SLC9A2 HGNC:11072 2 102619553 102711355 protein_coding
ENSG00000187959 CPSF4L HGNC:33632 17 73248449 73262352 protein_coding
ENSG00000106868 SUSD1 HGNC:25413 9 112040783 112175297 protein_coding
ENSG00000197405 C5AR1 HGNC:1338 19 47290023 47322066 protein_coding
ENSG00000176160 HSF5 HGNC:26862 17 58420167 58488408 protein_coding
ENSG00000105281 SLC1A5 HGNC:10943 19 46774883 46788594 protein_coding
ENSG00000116133 DHCR24 HGNC:2859 1 54849627 54887195 protein_coding
ENSG00000071082 RPL31 HGNC:10334 2 101002229 101024032 protein_coding
ENSG00000204347 BTBD17 HGNC:33758 17 74356416 74361868 protein_coding
ENSG00000166685 COG1 HGNC:6545 17 73192632 73208507 protein_coding
ENSG00000146963 LUC7L2 HGNC:21608 7 139340359 139423457 protein_coding
ENSG00000166173 LARP6 HGNC:24012 15 70829130 70854157 protein_coding
ENSG00000198846 TOX HGNC:18988 8 58805412 59119147 protein_coding
ENSG00000109270 LAMTOR3 HGNC:15606 4 99878336 99894428 protein_coding
ENSG00000052344 PRSS8 HGNC:9491 16 31131433 31135727 protein_coding
ENSG00000183283 DAZAP2 HGNC:2684 12 51238724 51271362 protein_coding
ENSG00000112769 LAMA4 HGNC:6484 6 112107931 112254939 protein_coding
ENSG00000109881 CCDC34 HGNC:25079 11 27330827 27363234 protein_coding
ENSG00000153317 ASAP1 HGNC:2720 8 130052104 130443674 protein_coding
ENSG00000140553 UNC45A HGNC:30594 15 90930180 90954093 protein_coding
ENSG00000109158 GABRA4 HGNC:4078 4 46918900 46993581 protein_coding
ENSG00000187151 ANGPTL5 HGNC:19705 11 101890674 101916522 protein_coding
ENSG00000178226 PRSS36 HGNC:26906 16 31138926 31150083 protein_coding
ENSG00000108370 RGS9 HGNC:10004 17 65100812 65227703 protein_coding
ENSG00000086827 ZW10 HGNC:13194 11 113733187 113773735 protein_coding
ENSG00000125503 PPP1R12C HGNC:14947 19 55090914 55117637 protein_coding
ENSG00000022267 FHL1 HGNC:3702 X 136146702 136211359 protein_coding
ENSG00000258223 PRSS58 HGNC:39125 7 142252143 142258058 protein_coding
ENSG00000119782 FKBP1B HGNC:3712 2 24049701 24063681 protein_coding
ENSG00000172239 PAIP1 HGNC:16945 5 43526267 43557758 protein_coding
ENSG00000165091 TMC1 HGNC:16513 9 72521608 72838297 protein_coding
ENSG00000183395 PMCH HGNC:9109 12 102196459 102197833 protein_coding
ENSG00000131558 EXOC4 HGNC:30389 7 133253073 134066589 protein_coding
ENSG00000175183 CSRP2 HGNC:2470 12 76858709 76879023 protein_coding
ENSG00000075568 TMEM131 HGNC:30366 2 97756333 97995948 protein_coding
ENSG00000171502 COL24A1 HGNC:20821 1 85729233 86156943 protein_coding
ENSG00000151012 SLC7A11 HGNC:11059 4 138164097 138242349 protein_coding
ENSG00000103490 PYCARD HGNC:16608 16 31201486 31203450 protein_coding
ENSG00000110318 CEP126 HGNC:29264 11 101915010 102001062 protein_coding
ENSG00000125753 VASP HGNC:12652 19 45506579 45526983 protein_coding
ENSG00000177238 TRIM72 HGNC:32671 16 31214091 31231537 protein_coding
ENSG00000123360 PDE1B HGNC:8775 12 54549601 54579239 protein_coding
ENSG00000103310 ZP2 HGNC:13188 16 21197450 21214510 protein_coding
ENSG00000114771 AADAC HGNC:17 3 151814073 151828488 protein_coding
ENSG00000185742 C11orf87 HGNC:33788 11 109422190 109429167 protein_coding
ENSG00000181778 TMEM252 HGNC:28537 9 68536580 68540883 protein_coding
ENSG00000147654 EBAG9 HGNC:3123 8 109539711 109565996 protein_coding
ENSG00000136895 GARNL3 HGNC:25425 9 127224265 127393660 protein_coding
ENSG00000149534 MS4A2 HGNC:7316 11 60088261 60098467 protein_coding
ENSG00000135974 C2orf49 HGNC:28772 2 105337532 105349211 protein_coding
ENSG00000105479 ODAD1 HGNC:26560 19 48296457 48321971 protein_coding
ENSG00000249242 TMEM150C HGNC:37263 4 82483170 82562357 protein_coding
ENSG00000154438 ASZ1 HGNC:1350 7 117363222 117428123 protein_coding
ENSG00000169255 B3GALNT1 HGNC:918 3 161083883 161105411 protein_coding
ENSG00000069667 RORA HGNC:10258 15 60488284 61229302 protein_coding
ENSG00000110375 UPK2 HGNC:12579 11 118925164 118958559 protein_coding
ENSG00000134853 PDGFRA HGNC:8803 4 54229280 54298245 protein_coding
ENSG00000214782 MS4A18 HGNC:37636 11 60729304 60744212 protein_coding
ENSG00000064652 SNX24 HGNC:21533 5 122843439 123029354 protein_coding
ENSG00000166961 MS4A15 HGNC:28573 11 60756867 60776733 protein_coding
ENSG00000170684 ZNF296 HGNC:15981 19 45071500 45076587 protein_coding
ENSG00000175311 ANKS4B HGNC:26795 16 21233699 21253850 protein_coding
ENSG00000163162 RNF149 HGNC:23137 2 101271219 101308701 protein_coding
ENSG00000167613 LAIR1 HGNC:6477 19 54351384 54370558 protein_coding
ENSG00000169246 NPIPB3 HGNC:28989 16 21402237 21448567 protein_coding
ENSG00000174989 FBXW8 HGNC:13597 12 116910950 117031148 protein_coding
ENSG00000196169 KIF19 HGNC:26735 17 74326210 74355820 protein_coding
ENSG00000106615 RHEB HGNC:10011 7 151466012 151520120 protein_coding
ENSG00000180828 BHLHE22 HGNC:11963 8 64580365 64583627 protein_coding
ENSG00000147676 MAL2 HGNC:13634 8 119165034 119245673 protein_coding
ENSG00000162399 BSND HGNC:16512 1 54998933 55017172 protein_coding
ENSG00000103174 NAGPA HGNC:17378 16 5024844 5034141 protein_coding
ENSG00000182674 KCNB2 HGNC:6232 8 72537225 72938349 protein_coding
ENSG00000116157 GPX7 HGNC:4559 1 52602371 52609051 protein_coding
ENSG00000176853 FAM91A1 HGNC:26306 8 123768439 123815452 protein_coding
ENSG00000175449 RFESD HGNC:29587 5 95646754 95684773 protein_coding
ENSG00000143036 SLC44A3 HGNC:28689 1 94820342 94895246 protein_coding
ENSG00000120833 SOCS2 HGNC:19382 12 93569814 93583487 protein_coding
ENSG00000005436 GCFC2 HGNC:1317 2 75652000 75710985 protein_coding
ENSG00000136286 MYO1G HGNC:13880 7 44962662 44979088 protein_coding
ENSG00000164040 PGRMC2 HGNC:16089 4 128269237 128288829 protein_coding
ENSG00000145721 LIX1 HGNC:18581 5 97091867 97142753 protein_coding
ENSG00000075461 CACNG4 HGNC:1408 17 66964707 67033398 protein_coding
ENSG00000159210 SNF8 HGNC:17028 17 48929316 48944842 protein_coding
ENSG00000135077 HAVCR2 HGNC:18437 5 157085832 157142869 protein_coding
ENSG00000136026 CKAP4 HGNC:16991 12 106237881 106304279 protein_coding
ENSG00000159069 FBXW5 HGNC:13613 9 136940435 136944738 protein_coding
ENSG00000171199 OPRPN HGNC:17279 4 70397931 70410195 protein_coding
ENSG00000257594 GALNT4 HGNC:4126 12 89519412 89524796 protein_coding
ENSG00000149273 RPS3 HGNC:10420 11 75399515 75422280 protein_coding
ENSG00000102189 EEA1 HGNC:3185 12 92770637 92929331 protein_coding
ENSG00000169435 RASSF6 HGNC:20796 4 73571550 73620631 protein_coding
ENSG00000140319 SRP14 HGNC:11299 15 40035690 40039181 protein_coding
ENSG00000176919 C8G HGNC:1354 9 136945185 136946975 protein_coding
ENSG00000155926 SLA HGNC:10902 8 133036728 133102912 protein_coding
ENSG00000173930 SLCO4C1 HGNC:23612 5 102233986 102296284 protein_coding
ENSG00000118894 EEF2KMT HGNC:32221 16 5084284 5097795 protein_coding
ENSG00000184925 LCN12 HGNC:28733 9 136949551 136955497 protein_coding
ENSG00000074603 DPP8 HGNC:16490 15 65442463 65517704 protein_coding
ENSG00000113532 ST8SIA4 HGNC:10871 5 100806933 100903282 protein_coding
ENSG00000091583 APOH HGNC:616 17 66212033 66256525 protein_coding
ENSG00000107317 PTGDS HGNC:9592 9 136975092 136981742 protein_coding
ENSG00000122787 AKR1D1 HGNC:388 7 138002324 138118305 protein_coding
ENSG00000213585 VDAC1 HGNC:12669 5 133971871 134004975 protein_coding
ENSG00000171777 RASGRP4 HGNC:18958 19 38409051 38426305 protein_coding
ENSG00000214402 LCNL1 HGNC:34436 9 136981904 136986410 protein_coding
ENSG00000069188 SDK2 HGNC:19308 17 73334384 73644445 protein_coding
ENSG00000111785 RIC8B HGNC:25555 12 106774621 106889316 protein_coding
ENSG00000148362 PAXX HGNC:27849 9 136992422 136993984 protein_coding
ENSG00000143882 ATP6V1C2 HGNC:18264 2 10721100 10785110 protein_coding
ENSG00000113248 PCDHB15 HGNC:8686 5 141245395 141249365 protein_coding
ENSG00000174799 CEP135 HGNC:29086 4 55948871 56033361 protein_coding
ENSG00000134970 TMED7 HGNC:24253 5 115613210 115632992 protein_coding
ENSG00000071243 ING3 HGNC:14587 7 120950763 120977216 protein_coding
ENSG00000284042 TAF11L6 HGNC:53849 5 17528669 17529265 protein_coding
ENSG00000169583 CLIC3 HGNC:2064 9 136994608 136996568 protein_coding
ENSG00000169194 IL13 HGNC:5973 5 132656263 132661110 protein_coding
ENSG00000124313 IQSEC2 HGNC:29059 X 53225828 53321350 protein_coding
ENSG00000102891 MT4 HGNC:18705 16 56565073 56568957 protein_coding
ENSG00000125148 MT2A HGNC:7406 16 56608584 56609497 protein_coding
ENSG00000107331 ABCA2 HGNC:32 9 137007234 137028922 protein_coding
ENSG00000065243 PKN2 HGNC:9406 1 88684222 88836255 protein_coding
ENSG00000186367 MINAR2 HGNC:33914 5 129748094 129766732 protein_coding
ENSG00000169715 MT1E HGNC:7397 16 56625475 56627112 protein_coding
ENSG00000112852 PCDHB2 HGNC:8687 5 141094606 141098703 protein_coding
ENSG00000145384 FABP2 HGNC:3556 4 119317250 119322138 protein_coding
ENSG00000179604 CDC42EP4 HGNC:17147 17 73283624 73312005 protein_coding
ENSG00000205364 MT1M HGNC:14296 16 56632659 56633981 protein_coding
ENSG00000235272 RAMACL HGNC:21234 6 166585604 166587594 protein_coding
ENSG00000178199 ZC3H12D HGNC:21175 6 149446795 149485014 protein_coding
ENSG00000164035 EMCN HGNC:16041 4 100395341 100880126 protein_coding
ENSG00000185559 DLK1 HGNC:2907 14 100725705 100738224 protein_coding
ENSG00000164308 ERAP2 HGNC:29499 5 96875986 96919703 protein_coding
ENSG00000205362 MT1A HGNC:7393 16 56638666 56640087 protein_coding
ENSG00000158555 GDPD5 HGNC:28804 11 75434640 75525941 protein_coding
ENSG00000169688 MT1B HGNC:7394 16 56651886 56653204 protein_coding
ENSG00000171595 DNAI2 HGNC:18744 17 74274234 74314884 protein_coding
ENSG00000008405 CRY1 HGNC:2384 12 106991364 107093549 protein_coding
ENSG00000115423 DNAH6 HGNC:2951 2 84516455 84819589 protein_coding
ENSG00000198417 MT1F HGNC:7398 16 56657731 56660698 protein_coding
ENSG00000240204 SMKR1 HGNC:43561 7 129502531 129512918 protein_coding
ENSG00000111816 FRK HGNC:3955 6 115931149 116060891 protein_coding
ENSG00000091137 SLC26A4 HGNC:8818 7 107660828 107717809 protein_coding
ENSG00000187193 MT1X HGNC:7405 16 56682470 56684196 protein_coding
ENSG00000046889 PREX2 HGNC:22950 8 67952046 68237032 protein_coding
ENSG00000146469 VIP HGNC:12693 6 152750797 152759765 protein_coding
ENSG00000103316 CRYM HGNC:2418 16 21238874 21303083 protein_coding
ENSG00000165891 E2F7 HGNC:23820 12 77021248 77065569 protein_coding
ENSG00000131269 ABCB7 HGNC:48 X 75051048 75156732 protein_coding
ENSG00000117500 TMED5 HGNC:24251 1 93149742 93180516 protein_coding
ENSG00000146282 RARS2 HGNC:21406 6 87513938 87589987 protein_coding
ENSG00000145248 SLC10A4 HGNC:22980 4 48483343 48489526 protein_coding
ENSG00000081087 OSTM1 HGNC:21652 6 108041409 108165854 protein_coding
ENSG00000257008 GPR142 HGNC:20088 17 74367407 74372622 protein_coding
ENSG00000196584 XRCC2 HGNC:12829 7 152644776 152676141 protein_coding
ENSG00000016602 CLCA4 HGNC:2018 1 86547078 86580754 protein_coding
ENSG00000163285 GABRG1 HGNC:4086 4 46035769 46124054 protein_coding
ENSG00000111886 GABRR2 HGNC:4091 6 89254464 89315299 protein_coding
ENSG00000106617 PRKAG2 HGNC:9386 7 151556124 151877125 protein_coding
ENSG00000141338 ABCA8 HGNC:38 17 68867289 68955392 protein_coding
ENSG00000140749 IGSF6 HGNC:5953 16 21639550 21652608 protein_coding
ENSG00000254535 PABPC4L HGNC:31955 4 134196333 134201789 protein_coding
ENSG00000198719 DLL1 HGNC:2908 6 170282206 170306565 protein_coding
ENSG00000171790 SLFNL1 HGNC:26313 1 41015597 41023237 protein_coding
ENSG00000188026 RILPL1 HGNC:26814 12 123470054 123533719 protein_coding
ENSG00000068697 LAPTM4A HGNC:6924 2 20032650 20051628 protein_coding
ENSG00000145283 SLC10A6 HGNC:30603 4 86823468 86849384 protein_coding
ENSG00000186231 KLHL32 HGNC:21221 6 96924620 97140754 protein_coding
ENSG00000197465 GYPE HGNC:4705 4 143870864 143905563 protein_coding
ENSG00000117528 ABCD3 HGNC:67 1 94418389 94518666 protein_coding
ENSG00000205302 SNX2 HGNC:11173 5 122775079 122834543 protein_coding
ENSG00000140740 UQCRC2 HGNC:12586 16 21953288 21983660 protein_coding
ENSG00000214842 RAD51AP2 HGNC:34417 2 17510584 17518439 protein_coding
ENSG00000139324 TMTC3 HGNC:26899 12 88142296 88199887 protein_coding
ENSG00000164066 INTU HGNC:29239 4 127623271 127726737 protein_coding
ENSG00000168672 LRATD2 HGNC:24166 8 126552443 126558478 protein_coding
ENSG00000172379 ARNT2 HGNC:16876 15 80404350 80597933 protein_coding
ENSG00000180549 FUT7 HGNC:4018 9 137030174 137032088 protein_coding
ENSG00000184374 COLEC10 HGNC:2220 8 118995452 119108455 protein_coding
ENSG00000107281 NPDC1 HGNC:7899 9 137039463 137046179 protein_coding
ENSG00000136997 MYC HGNC:7553 8 127735434 127742951 protein_coding
ENSG00000166391 MOGAT2 HGNC:23248 11 75717838 75732958 protein_coding
ENSG00000054179 ENTPD2 HGNC:3364 9 137048107 137054061 protein_coding
ENSG00000158092 NCK1 HGNC:7664 3 136862208 136951606 protein_coding
ENSG00000271723 MROH7-TTC4 HGNC:49180 1 54641786 54742308 protein_coding
ENSG00000135596 MICAL1 HGNC:20619 6 109444062 109465968 protein_coding
ENSG00000156787 TBC1D31 HGNC:30888 8 123041968 123152153 protein_coding
ENSG00000062282 DGAT2 HGNC:16940 11 75759512 75801535 protein_coding
ENSG00000125207 PIWIL1 HGNC:9007 12 130337887 130372637 protein_coding
ENSG00000186193 SAPCD2 HGNC:28055 9 137062127 137070557 protein_coding
